1536036666919, 240.19708434980916
1536036667115, 240.64781326235686
1536036667304, 239.98585994676765
1536036667490, 239.73939496007574
1536036667678, 240.0545462200568
1536036667871, 240.2909096650426
1536036668069, 239.46818224878194
1536036668243, 239.35113668658647
1536036668433, 239.51335251493987
1536036668612, 239.8850143862049
1536036668799, 240.16376078965368
1536036668983, 239.37282059224026
1536036669179, 239.2796154441802
1536036669379, 239.45971158313515
1536036669563, 239.84478368735137
1536036669753, 238.88358776551354
1536036669922, 238.66269082413515
1536036670133, 238.74701811810138
1536036670289, 238.81026358857605
1536036670470, 238.35769769143204
1536036670653, 238.01827326857403
1536036670858, 238.01370495143053
1536036671044, 238.5102787135729
1536036671253, 238.63270903517966
1536036671441, 237.97453177638474
1536036671649, 237.73089883228855
1536036671787, 238.04817412421642
1536036671973, 238.5361305931623
1536036672151, 237.90209794487174
1536036672357, 237.67657345865382
1536036672560, 238.00743009399037
1536036672718, 238.50557257049277
1536036672901, 237.6291794278696
1536036673096, 237.7218845709022
1536036673296, 237.79141342817667
1536036673489, 238.34356007113252
1536036673665, 237.5076700533494
1536036673849, 237.38075254001205
1536036674035, 237.53556440500904
1536036674242, 238.15167330375678
1536036674455, 237.6137549778176
1536036674593, 236.9603162333632
1536036674794, 237.2202371750224
1536036674945, 237.4151778812668
1536036675131, 238.0613834109501
1536036675316, 237.54603755821256
1536036675497, 237.65952816865942
1536036675707, 237.74464612649456
1536036675895, 238.30848459487092
1536036676069, 237.98136344615318
1536036676231, 237.9860225846149
1536036676386, 238.23951693846118
1536036676583, 238.67963770384588
1536036676785, 239.25972827788442
1536036676976, 238.69479620841332
1536036677165, 238.52109715631
1536036677351, 238.6408228672325
1536036677554, 239.23061715042437
1536036677732, 238.42296286281828
1536036677931, 238.3172221471137
1536036678074, 238.48791661033528
1536036678273, 238.86593745775144
1536036678437, 238.14945309331358
1536036678583, 237.8620898199852
1536036678797, 237.8965673649889
1536036678987, 238.42242552374168
1536036679175, 237.81681914280625
1536036679349, 237.3626143571047
1536036679546, 237.52196076782852
1536036679750, 237.89147057587138
1536036679929, 237.66860293190354
1536036680126, 237.50145219892767
1536036680318, 238.12608914919576
1536036680507, 238.84456686189682
1536036680699, 238.8834251464226
1536036680898, 238.91256885981696
1536036681089, 239.18442664486273
1536036681274, 239.88831998364705
1536036681426, 240.41623998773528
1536036681623, 240.06217999080147
1536036681810, 240.0466349931011
1536036682006, 240.53497624482583
1536036682152, 240.90123218361936
1536036682369, 240.1759241377145
1536036682565, 240.1319431032859
1536036682724, 240.0989573274644
1536036682880, 240.5742179955983
1536036683041, 240.18066349669874
1536036683223, 240.13549762252404
1536036683433, 240.35162321689302
1536036683616, 240.76371741266976
1536036683803, 240.07278805950233
1536036684003, 240.05459104462676
1536036684204, 240.29094328347009
1536036684386, 240.71820746260255
1536036684591, 240.7886555969519
1536036684779, 240.34149169771393
1536036684983, 240.25611877328544
1536036685163, 240.6920890799641
1536036685368, 241.26906680997308
1536036685546, 240.7018001074798
1536036685741, 240.52635008060986
1536036685948, 240.6447625604574
1536036686093, 240.98357192034305
1536036686284, 241.4876789402573
1536036686468, 240.86575920519297
1536036686653, 240.89931940389474
1536036686861, 240.92448955292105
1536036687046, 241.44336716469078
1536036687242, 240.58252537351808
1536036687423, 240.43689403013855
1536036687638, 240.5776705226039
1536036687789, 240.68325289195292
1536036688010, 240.0124396689647
1536036688202, 239.75932975172353
1536036688353, 239.81949731379265
1536036688539, 240.11462298534448
1536036688740, 239.58596723900837
1536036688926, 238.93947542925628
1536036689109, 238.7046065719422
1536036689317, 239.02845492895665
1536036689506, 238.5213411967175
1536036689707, 238.14100589753812
1536036689890, 238.1057544231536
1536036690091, 238.3293158173652
1536036690278, 237.9969868630239
1536036690462, 237.7477401472679
1536036690651, 238.31080511045093
1536036690840, 238.9831038328382
1536036691030, 238.98732787462865
1536036691214, 238.7404959059715
1536036691414, 238.8053719294786
1536036691557, 239.10402894710896
1536036691731, 239.5780217103317
1536036691907, 238.68351628274877
1536036692113, 238.26263721206158
1536036692290, 238.19697790904618
1536036692490, 238.39773343178464
1536036692683, 237.54830007383848
1536036692880, 237.41122505537885
1536036693052, 237.30841879153414
1536036693252, 237.7313140936506
1536036693427, 238.04848557023797
1536036693619, 237.28636417767848
1536036693802, 237.21477313325886
1536036694011, 237.41107984994414
1536036694149, 237.8083098874581
1536036694345, 237.10623241559358
1536036694534, 237.0796743116952
1536036694717, 237.0597557337714
1536036694912, 237.29481680032853
1536036695084, 236.97111260024639
1536036695276, 237.72833445018478
1536036695469, 238.54625083763858
1536036695611, 239.15968812822894
1536036695797, 239.8697660961717
1536036695935, 239.65232457212878
1536036696130, 239.73924342909658
1536036696316, 240.05443257182242
1536036696501, 240.5408244288668
1536036696719, 240.6556183216501
1536036696861, 240.4917137412376
1536036697051, 240.86878530592818
1536036697243, 241.40158897944613
1536036697424, 242.3011917345846
1536036697618, 242.97589380093845
1536036697811, 242.98192035070383
1536036698005, 243.48644026302787
1536036698201, 244.11483019727092
1536036698377, 243.83612264795318
1536036698564, 242.62709198596488
1536036698769, 242.22031898947367
1536036698944, 242.16523924210526
1536036699131, 242.37392943157894
1536036699302, 241.7804470736842
1536036699505, 241.33533530526316
1536036699684, 241.25150147894738
1536036699877, 241.68862610921053
1536036700054, 242.0164695819079
1536036700252, 241.26235218643092
1536036700436, 241.1967641398232
1536036700623, 241.39757310486738
1536036700817, 241.79817982865052
1536036700987, 242.0986348714879
1536036701167, 241.32397615361592
1536036701373, 240.99298211521193
1536036701569, 241.24473658640895
1536036701707, 241.6835524398067
1536036701918, 241.26266432985503
1536036702055, 240.69699824739126
1536036702236, 240.77274868554343
1536036702423, 240.82956151415758
1536036702562, 241.12217113561817
1536036702747, 240.84162835171364
1536036702927, 240.38122126378522
1536036703127, 240.28591594783893
1536036703297, 240.4644369608792
1536036703495, 240.8483277206594
1536036703706, 240.13624579049454
1536036703847, 239.8521843428709
1536036704030, 240.13913825715318
1536036704228, 240.6043536928649
1536036704422, 240.45326526964868
1536036704610, 240.0899489522365
1536036704825, 240.0674617141774
1536036704966, 240.30059628563305
1536036705151, 240.7254472142248
1536036705359, 240.0440854106686
1536036705547, 240.03306405800146
1536036705753, 240.2747980435011
1536036705914, 240.70609853262584
1536036706104, 240.02957389946937
1536036706295, 239.52218042460203
1536036706477, 239.3916353184515
1536036706676, 239.79372648883862
1536036706830, 240.09529486662896
1536036707005, 240.57147114997173
1536036707208, 239.92860336247878
1536036707375, 239.6964525218591
1536036707598, 239.77233939139433
1536036707798, 240.32925454354574
1536036707942, 240.7469409076593
1536036708105, 240.06020568074447
1536036708276, 240.04515426055835
1536036708455, 240.28386569541877
1536036708636, 240.71289927156408
1536036708829, 241.28467445367306
1536036709026, 240.7135058402548
1536036709186, 240.2851293801911
1536036709367, 240.21384703514332
1536036709539, 240.4103852763575
1536036709714, 240.80778895726812
1536036709888, 240.35584171795108
1536036710090, 240.0168812884633
1536036710285, 240.01266096634748
1536036710462, 240.2594957247606
1536036710674, 240.44462179357043
1536036710819, 240.08346634517784
1536036710991, 240.06259975888338
1536036711208, 240.29694981916253
1536036711351, 240.4727123643719
1536036711535, 240.10453427327892
1536036711709, 239.3284007049592
1536036711913, 239.2463005287194
1536036712085, 239.43472539653953
1536036712274, 239.82604404740465
1536036712447, 239.1195330355535
1536036712663, 239.0896497766651
1536036712818, 239.06723733249885
1536036713004, 239.30042799937414
